app_rate_g_cm2,application,body_weight_g,chemical,exp_duration,formulation,sample_id,soil_conc_ugg,soil_type,source,species,tissue_conc_ugg
3.45E-07,soil,2.40548,bifenthrin,8,0,BIF 10 3 Bifenthrin,1.359242989,NA,dag_biomarker,Leopard frog,0.049910621
3.45E-07,soil,3.6387,bifenthrin,8,0,BIF 10 4 Bifenthrin,0.662496327,NA,dag_biomarker,Leopard frog,0.100211894
3.45E-07,soil,2.90056,bifenthrin,8,0,BIF 10 5 Bifenthrin,1.296592999,NA,dag_biomarker,Leopard frog,0.046218882
3.45E-07,soil,6.34508,bifenthrin,8,0,BIF 10 6 Bifenthrin,0.986503052,NA,dag_biomarker,Leopard frog,0.092611871
3.45E-07,soil,3.80297,bifenthrin,8,0,BIF 10 7 Bifenthrin,1.048073516,NA,dag_biomarker,Leopard frog,0.078083256
3.45E-07,soil,3.75487,bifenthrin,8,0,BIF 10 8 Bifenthrin,0.996942773,NA,dag_biomarker,Leopard frog,0.064304246
3.45E-06,soil,3.60502,bifenthrin,8,0,BIF MAX 1 Bifenthrin,3.239931871,NA,dag_biomarker,Leopard frog,0.36026833
3.45E-06,soil,3.30725,bifenthrin,8,0,BIF MAX 2 Bifenthrin,1.097338337,NA,dag_biomarker,Leopard frog,0.407255463
3.45E-06,soil,2.89452,bifenthrin,8,0,BIF MAX 3 Bifenthrin,2.06668524,NA,dag_biomarker,Leopard frog,0.212162205
3.45E-06,soil,2.97219,bifenthrin,8,0,BIF MAX 4 Bifenthrin,1.656011279,NA,dag_biomarker,Leopard frog,0.286703293
3.45E-06,soil,3.55775,bifenthrin,8,0,BIF MAX 5 Bifenthrin,3.154084485,NA,dag_biomarker,Leopard frog,0.482244063
3.45E-06,soil,2.5769,bifenthrin,8,0,BIF MAX 6 Bifenthrin,2.277478005,NA,dag_biomarker,Leopard frog,0.255883703
3.45E-06,soil,2.21972,bifenthrin,8,0,BIF MAX 7 Bifenthrin,2.275944569,NA,dag_biomarker,Leopard frog,0.60898339
3.45E-06,soil,2.96399,bifenthrin,8,0,BIF MAX 8 Bifenthrin,2.056335345,NA,dag_biomarker,Leopard frog,0.321041436
3.45E-07,soil,4.12784,bifenthrin,8,0,MB 10 1 Bifenthrin,0.570895752,NA,dag_biomarker,Leopard frog,0.013397563
3.45E-07,soil,6.73861,bifenthrin,8,0,MB 10 2 Bifenthrin,0.436696072,NA,dag_biomarker,Leopard frog,0.011975429
3.45E-07,soil,2.49055,bifenthrin,8,0,MB 10 3 Bifenthrin,0.237632984,NA,dag_biomarker,Leopard frog,0.069767144
3.45E-07,soil,3.56468,bifenthrin,8,0,MB 10 4 Bifenthrin,0.268943149,NA,dag_biomarker,Leopard frog,0.050779401
3.45E-07,soil,3.52853,bifenthrin,8,0,MB 10 5 Bifenthrin,0.387004018,NA,dag_biomarker,Leopard frog,0.030067637
3.45E-07,soil,2.63626,bifenthrin,8,0,MB 10 6 Bifenthrin,0.417565021,NA,dag_biomarker,Leopard frog,0.018037382
3.45E-07,soil,4.50144,bifenthrin,8,0,MB 10 7 Bifenthrin,0.29181208,NA,dag_biomarker,Leopard frog,0.059879811
3.45E-07,soil,3.68372,bifenthrin,8,0,MB 10 8 Bifenthrin,0.232199001,NA,dag_biomarker,Leopard frog,0.058723246
3.45E-06,soil,3.0214,bifenthrin,8,0,MB MAX 1 Bifenthrin,3.805763671,NA,dag_biomarker,Leopard frog,0.463968335
3.45E-06,soil,2.84461,bifenthrin,8,0,MB MAX 2 Bifenthrin,3.566986959,NA,dag_biomarker,Leopard frog,0.149362144
3.45E-06,soil,2.1484,bifenthrin,8,0,MB MAX 3 Bifenthrin,2.261870031,NA,dag_biomarker,Leopard frog,0.574975074
3.45E-06,soil,3.1128,bifenthrin,8,0,MB MAX 4 Bifenthrin,2.767209159,NA,dag_biomarker,Leopard frog,0.705510327
3.45E-06,soil,3.14163,bifenthrin,8,0,MB MAX 5 Bifenthrin,2.049839727,NA,dag_biomarker,Leopard frog,0.611656036
3.45E-06,soil,2.44937,bifenthrin,8,0,MB MAX 6 Bifenthrin,2.513401459,NA,dag_biomarker,Leopard frog,0.001061006
3.45E-06,soil,2.68341,bifenthrin,8,0,MB MAX 7 Bifenthrin,2.961934834,NA,dag_biomarker,Leopard frog,0.552404551
3.45E-06,soil,2.4111,bifenthrin,8,0,MB MAX 8 Bifenthrin,1.967572613,NA,dag_biomarker,Leopard frog,0.62657505
3.45E-07,soil,3.06037,bifenthrin,8,0,TB 10 1 Bifenthrin,0.290189375,NA,dag_biomarker,Leopard frog,0.036906396
3.45E-07,soil,3.02731,bifenthrin,8,0,TB 10 2 Bifenthrin,0.478501779,NA,dag_biomarker,Leopard frog,0.035189166
3.45E-07,soil,3.28759,bifenthrin,8,0,TB 10 3 Bifenthrin,0.317034803,NA,dag_biomarker,Leopard frog,0.066427585
3.45E-07,soil,2.56017,bifenthrin,8,0,TB 10 4 Bifenthrin,0.186692296,NA,dag_biomarker,Leopard frog,0.053775567
3.45E-07,soil,3.71079,bifenthrin,8,0,TB 10 5 Bifenthrin,0.396968354,NA,dag_biomarker,Leopard frog,0.053872147
3.45E-07,soil,4.16573,bifenthrin,8,0,TB 10 6 Bifenthrin,0.414224184,NA,dag_biomarker,Leopard frog,0.04661666
3.45E-07,soil,3.22551,bifenthrin,8,0,TB 10 7 Bifenthrin,0.487492764,NA,dag_biomarker,Leopard frog,0.11521122
3.45E-07,soil,1.0121,bifenthrin,8,0,TB 10 8 Bifenthrin,0.309115743,NA,dag_biomarker,Leopard frog,0.078742028
3.45E-06,soil,2.71935,bifenthrin,8,0,TB MAX 1 Bifenthrin,2.851624622,NA,dag_biomarker,Leopard frog,0.597884814
3.45E-06,soil,3.85382,bifenthrin,8,0,TB MAX 2 Bifenthrin,5.265809405,NA,dag_biomarker,Leopard frog,0.832001609
3.45E-06,soil,2.55504,bifenthrin,8,0,TB MAX 3 Bifenthrin,2.252342124,NA,dag_biomarker,Leopard frog,0.869713574
3.45E-06,soil,4.36943,bifenthrin,8,0,TB MAX 4 Bifenthrin,3.799378323,NA,dag_biomarker,Leopard frog,0.327463403
3.45E-06,soil,4.04797,bifenthrin,8,0,TB MAX 5 Bifenthrin,2.516501833,NA,dag_biomarker,Leopard frog,0.462215292
3.45E-06,soil,4.62295,bifenthrin,8,0,TB MAX 6 Bifenthrin,2.865233495,NA,dag_biomarker,Leopard frog,1.027084129
3.45E-06,soil,3.25703,bifenthrin,8,0,TB MAX 7 Bifenthrin,2.564816941,NA,dag_biomarker,Leopard frog,0.494584378
3.45E-06,soil,3.96452,bifenthrin,8,0,TB MAX 8 Bifenthrin,2.130388789,NA,dag_biomarker,Leopard frog,0.746263991
3.45E-07,soil,2.19297,bifenthrin,8,0,TMB 10 1 Bifenthrin,0.403828374,NA,dag_biomarker,Leopard frog,0.114939598
3.45E-07,soil,3.90043,bifenthrin,8,0,TMB 10 2 Bifenthrin,0.32397881,NA,dag_biomarker,Leopard frog,0.092262595
3.45E-07,soil,3.08223,bifenthrin,8,0,TMB 10 3 Bifenthrin,0.143972592,NA,dag_biomarker,Leopard frog,0.02551122
3.45E-07,soil,4.64218,bifenthrin,8,0,TMB 10 4 Bifenthrin,0.255076091,NA,dag_biomarker,Leopard frog,0.011337348
3.45E-07,soil,3.09445,bifenthrin,8,0,TMB 10 5 Bifenthrin,0.174485393,NA,dag_biomarker,Leopard frog,0.099714845
3.45E-07,soil,3.27729,bifenthrin,8,0,TMB 10 6 Bifenthrin,0.223995974,NA,dag_biomarker,Leopard frog,0.213677976
3.45E-07,soil,2.24268,bifenthrin,8,0,TMB 10 7 Bifenthrin,0.306997161,NA,dag_biomarker,Leopard frog,0.14572334
3.45E-07,soil,3.80045,bifenthrin,8,0,TMB 10 8 Bifenthrin,0.227,NA,dag_biomarker,Leopard frog,0.124587737
3.45E-06,soil,2.36009,bifenthrin,8,0,TMB MAX 1 Bifenthrin,2.17719699,NA,dag_biomarker,Leopard frog,0.290805628
3.45E-06,soil,3.92043,bifenthrin,8,0,TMB MAX 2 Bifenthrin,3.302381419,NA,dag_biomarker,Leopard frog,0.467692383
3.45E-06,soil,3.7417,bifenthrin,8,0,TMB MAX 3 Bifenthrin,2.16368733,NA,dag_biomarker,Leopard frog,0.197174666
3.45E-06,soil,3.07945,bifenthrin,8,0,TMB MAX 4 Bifenthrin,3.325512342,NA,dag_biomarker,Leopard frog,0.379409382
3.45E-06,soil,3.26942,bifenthrin,8,0,TMB MAX 5 Bifenthrin,2.198149234,NA,dag_biomarker,Leopard frog,0.287218317
3.45E-06,soil,2.90877,bifenthrin,8,0,TMB MAX 6 Bifenthrin,2.504678325,NA,dag_biomarker,Leopard frog,0.465885553
3.45E-06,soil,3.11787,bifenthrin,8,0,TMB MAX 7 Bifenthrin,2.566400289,NA,dag_biomarker,Leopard frog,0.599557528
3.45E-06,soil,4.01293,bifenthrin,8,0,TMB MAX 8 Bifenthrin,1.933570147,NA,dag_biomarker,Leopard frog,0.358254938
3.06E-06,soil,4.12784,metolachlor,8,0,MB 10 1 Metolachlor,1.636604635,NA,dag_biomarker,Leopard frog,0.045959582
3.06E-06,soil,6.73861,metolachlor,8,0,MB 10 2 Metolachlor,1.324075341,NA,dag_biomarker,Leopard frog,0.085769975
3.06E-06,soil,2.49055,metolachlor,8,0,MB 10 3 Metolachlor,1.317311337,NA,dag_biomarker,Leopard frog,0.150177434
3.06E-06,soil,3.56468,metolachlor,8,0,MB 10 4 Metolachlor,1.082808843,NA,dag_biomarker,Leopard frog,0.177314424
3.06E-06,soil,3.52853,metolachlor,8,0,MB 10 5 Metolachlor,1.498084682,NA,dag_biomarker,Leopard frog,0.160823035
3.06E-06,soil,2.63626,metolachlor,8,0,MB 10 6 Metolachlor,1.454812076,NA,dag_biomarker,Leopard frog,0.05389036
3.06E-06,soil,4.50144,metolachlor,8,0,MB 10 7 Metolachlor,2.023158189,NA,dag_biomarker,Leopard frog,0.14783611
3.06E-06,soil,3.68372,metolachlor,8,0,MB 10 8 Metolachlor,1.404143105,NA,dag_biomarker,Leopard frog,0.270763369
3.06E-05,soil,3.0214,metolachlor,8,0,MB MAX 1 Metolachlor,4.464874444,NA,dag_biomarker,Leopard frog,3.623175086
3.06E-05,soil,2.84461,metolachlor,8,0,MB MAX 2 Metolachlor,6.190772788,NA,dag_biomarker,Leopard frog,0.362472922
3.06E-05,soil,2.1484,metolachlor,8,0,MB MAX 3 Metolachlor,5.234829277,NA,dag_biomarker,Leopard frog,3.434281439
3.06E-05,soil,3.1128,metolachlor,8,0,MB MAX 4 Metolachlor,5.61106733,NA,dag_biomarker,Leopard frog,3.511136898
3.06E-05,soil,3.14163,metolachlor,8,0,MB MAX 5 Metolachlor,5.680586542,NA,dag_biomarker,Leopard frog,2.03575044
3.06E-05,soil,2.44937,metolachlor,8,0,MB MAX 6 Metolachlor,5.249523908,NA,dag_biomarker,Leopard frog,2.608922206
3.06E-05,soil,2.68341,metolachlor,8,0,MB MAX 7 Metolachlor,5.144323392,NA,dag_biomarker,Leopard frog,5.165929832
3.06E-05,soil,2.4111,metolachlor,8,0,MB MAX 8 Metolachlor,4.353728494,NA,dag_biomarker,Leopard frog,4.17662374
3.06E-06,soil,3.78497,metolachlor,8,0,MET 10 1 Metolachlor,2.064177488,NA,dag_biomarker,Leopard frog,0.152944737
3.06E-06,soil,3.18725,metolachlor,8,0,MET 10 2 Metolachlor,1.542380972,NA,dag_biomarker,Leopard frog,0.206513977
3.06E-06,soil,2.49189,metolachlor,8,0,MET 10 3 Metolachlor,1.225901644,NA,dag_biomarker,Leopard frog,0.07558169
3.06E-06,soil,4.2446,metolachlor,8,0,MET 10 4 Metolachlor,1.778041896,NA,dag_biomarker,Leopard frog,0.137271461
3.06E-06,soil,2.30381,metolachlor,8,0,MET 10 5 Metolachlor,1.537162742,NA,dag_biomarker,Leopard frog,0.13055497
3.06E-06,soil,3.20917,metolachlor,8,0,MET 10 6 Metolachlor,1.841173843,NA,dag_biomarker,Leopard frog,0.130384165
3.06E-06,soil,3.55455,metolachlor,8,0,MET 10 7 Metolachlor,2.013960336,NA,dag_biomarker,Leopard frog,0.36881986
3.06E-06,soil,3.70742,metolachlor,8,0,MET 10 8 Metolachlor,1.565281083,NA,dag_biomarker,Leopard frog,0.103876029
3.06E-05,soil,2.82174,metolachlor,8,0,MET MAX 1 Metolachlor,4.292591832,NA,dag_biomarker,Leopard frog,5.36222537
3.06E-05,soil,3.44297,metolachlor,8,0,MET MAX 2 Metolachlor,3.243151244,NA,dag_biomarker,Leopard frog,12.89730323
3.06E-05,soil,2.85755,metolachlor,8,0,MET MAX 3 Metolachlor,5.594560465,NA,dag_biomarker,Leopard frog,2.036386907
3.06E-05,soil,3.25947,metolachlor,8,0,MET MAX 4 Metolachlor,4.379856444,NA,dag_biomarker,Leopard frog,4.624100901
3.06E-05,soil,3.07982,metolachlor,8,0,MET MAX 5 Metolachlor,3.36534273,NA,dag_biomarker,Leopard frog,2.035236939
3.06E-05,soil,4.0735,metolachlor,8,0,MET MAX 6 Metolachlor,4.100488269,NA,dag_biomarker,Leopard frog,19.87978305
3.06E-05,soil,4.76735,metolachlor,8,0,MET MAX 7 Metolachlor,6.720931236,NA,dag_biomarker,Leopard frog,4.015917523
3.06E-05,soil,3.46513,metolachlor,8,0,MET MAX 8 Metolachlor,3.462219678,NA,dag_biomarker,Leopard frog,9.393892544
3.06E-06,soil,2.70438,metolachlor,8,0,TM 10 1 Metolachlor,1.989203071,NA,dag_biomarker,Leopard frog,0.072603918
3.06E-06,soil,3.44938,metolachlor,8,0,TM 10 2 Metolachlor,1.826387909,NA,dag_biomarker,Leopard frog,0.349810069
3.06E-06,soil,2.67273,metolachlor,8,0,TM 10 3 Metolachlor,1.85061315,NA,dag_biomarker,Leopard frog,0.284401783
3.06E-06,soil,3.11913,metolachlor,8,0,TM 10 4 Metolachlor,1.52132447,NA,dag_biomarker,Leopard frog,0.20014472
3.06E-06,soil,4.94575,metolachlor,8,0,TM 10 5*2 Metolachlor,2.703353969,NA,dag_biomarker,Leopard frog,0.167752439
3.06E-06,soil,4.07006,metolachlor,8,0,TM 10 6 Metolachlor,1.72490137,NA,dag_biomarker,Leopard frog,0.26690249
3.06E-06,soil,3.68221,metolachlor,8,0,TM 10 7 Metolachlor,2.061994526,NA,dag_biomarker,Leopard frog,0.146231556
3.06E-06,soil,2.81167,metolachlor,8,0,TM 10 8 Metolachlor,2.220494115,NA,dag_biomarker,Leopard frog,0.180013677
3.06E-05,soil,2.46222,metolachlor,8,0,TM MAX 1 Metolachlor,4.993537743,NA,dag_biomarker,Leopard frog,1.31979888
3.06E-05,soil,3.12813,metolachlor,8,0,TM MAX 2 Metolachlor,4.799478852,NA,dag_biomarker,Leopard frog,1.290118057
3.06E-05,soil,3.66098,metolachlor,8,0,TM MAX 3 Metolachlor,5.442118912,NA,dag_biomarker,Leopard frog,1.9556543
3.06E-05,soil,3.83407,metolachlor,8,0,TM MAX 4 Metolachlor,4.590831425,NA,dag_biomarker,Leopard frog,0.674511363
3.06E-05,soil,2.74486,metolachlor,8,0,TM MAX 5 Metolachlor,5.579087766,NA,dag_biomarker,Leopard frog,1.889836248
3.06E-05,soil,2.83645,metolachlor,8,0,TM MAX 6 Metolachlor,5.806050229,NA,dag_biomarker,Leopard frog,1.897054658
3.06E-05,soil,2.63713,metolachlor,8,0,TM MAX 7 Metolachlor,5.305181167,NA,dag_biomarker,Leopard frog,2.990017152
3.06E-05,soil,3.22387,metolachlor,8,0,TM MAX 8 Metolachlor,5.847174958,NA,dag_biomarker,Leopard frog,4.046131238
3.06E-06,soil,2.19297,metolachlor,8,0,TMB 10 1 Metolachlor,2.035629975,NA,dag_biomarker,Leopard frog,0.422172015
3.06E-06,soil,3.90043,metolachlor,8,0,TMB 10 2 Metolachlor,1.645669298,NA,dag_biomarker,Leopard frog,0.379119058
3.06E-06,soil,3.08223,metolachlor,8,0,TMB 10 3 Metolachlor,1.312987011,NA,dag_biomarker,Leopard frog,0.392817388
3.06E-06,soil,4.64218,metolachlor,8,0,TMB 10 4 Metolachlor,1.873165754,NA,dag_biomarker,Leopard frog,0.029809487
3.06E-06,soil,3.09445,metolachlor,8,0,TMB 10 5 Metolachlor,1.430114752,NA,dag_biomarker,Leopard frog,0.491945976
3.06E-06,soil,3.27729,metolachlor,8,0,TMB 10 6 Metolachlor,1.765514029,NA,dag_biomarker,Leopard frog,0.45250331
3.06E-06,soil,2.24268,metolachlor,8,0,TMB 10 7 Metolachlor,2.399323232,NA,dag_biomarker,Leopard frog,0.474065217
3.06E-06,soil,3.80045,metolachlor,8,0,TMB 10 8 Metolachlor,1.857273318,NA,dag_biomarker,Leopard frog,0.227271709
3.06E-05,soil,2.36009,metolachlor,8,0,TMB MAX 1 Metolachlor,5.009781459,NA,dag_biomarker,Leopard frog,0.849540751
3.06E-05,soil,3.92043,metolachlor,8,0,TMB MAX 2 Metolachlor,6.189053383,NA,dag_biomarker,Leopard frog,3.485863233
3.06E-05,soil,3.7417,metolachlor,8,0,TMB MAX 3 Metolachlor,6.662387486,NA,dag_biomarker,Leopard frog,0.534913854
3.06E-05,soil,3.07945,metolachlor,8,0,TMB MAX 4 Metolachlor,5.498749272,NA,dag_biomarker,Leopard frog,2.217178709
3.06E-05,soil,3.26942,metolachlor,8,0,TMB MAX 5 Metolachlor,3.850651342,NA,dag_biomarker,Leopard frog,0.906982786
3.06E-05,soil,2.90877,metolachlor,8,0,TMB MAX 6 Metolachlor,6.758011841,NA,dag_biomarker,Leopard frog,2.209644474
3.06E-05,soil,3.11787,metolachlor,8,0,TMB MAX 7 Metolachlor,4.441795432,NA,dag_biomarker,Leopard frog,3.638882442
3.06E-05,soil,4.01293,metolachlor,8,0,TMB MAX 8 Metolachlor,4.956674405,NA,dag_biomarker,Leopard frog,2.062401656
2.87E-07,soil,3.06037,triadimefon,8,0,TB 10 1 Triadimefon,0.302149564,NA,dag_biomarker,Leopard frog,0.042048529
2.87E-07,soil,3.02731,triadimefon,8,0,TB 10 2 Triadimefon,0.305345267,NA,dag_biomarker,Leopard frog,0.04680927
2.87E-07,soil,3.28759,triadimefon,8,0,TB 10 3 Triadimefon,0.201559422,NA,dag_biomarker,Leopard frog,0.043004273
2.87E-07,soil,2.56017,triadimefon,8,0,TB 10 4 Triadimefon,0.136195528,NA,dag_biomarker,Leopard frog,0.056833005
2.87E-07,soil,3.71079,triadimefon,8,0,TB 10 5 Triadimefon,0.352537224,NA,dag_biomarker,Leopard frog,0.056626619
2.87E-07,soil,4.16573,triadimefon,8,0,TB 10 6 Triadimefon,0.470789773,NA,dag_biomarker,Leopard frog,0.037372302
2.87E-07,soil,3.22551,triadimefon,8,0,TB 10 7 Triadimefon,0.341926228,NA,dag_biomarker,Leopard frog,0.087897493
2.87E-07,soil,1.0121,triadimefon,8,0,TB 10 8 Triadimefon,0.276586385,NA,dag_biomarker,Leopard frog,0.108863627
2.87E-06,soil,2.71935,triadimefon,8,0,TB MAX 1 Triadimefon,2.252562849,NA,dag_biomarker,Leopard frog,0.370377692
2.87E-06,soil,3.85382,triadimefon,8,0,TB MAX 2 Triadimefon,3.630034992,NA,dag_biomarker,Leopard frog,0.673547062
2.87E-06,soil,2.55504,triadimefon,8,0,TB MAX 3 Triadimefon,2.25541285,NA,dag_biomarker,Leopard frog,0.516990209
2.87E-06,soil,4.36943,triadimefon,8,0,TB MAX 4 Triadimefon,2.455250301,NA,dag_biomarker,Leopard frog,0.191693179
2.87E-06,soil,4.04797,triadimefon,8,0,TB MAX 5 Triadimefon,3.050076067,NA,dag_biomarker,Leopard frog,0.346274927
2.87E-06,soil,4.62295,triadimefon,8,0,TB MAX 6 Triadimefon,2.448738902,NA,dag_biomarker,Leopard frog,0.601484781
2.87E-06,soil,3.25703,triadimefon,8,0,TB MAX 7 Triadimefon,1.899100592,NA,dag_biomarker,Leopard frog,0.23377432
2.87E-06,soil,3.96452,triadimefon,8,0,TB MAX 8 Triadimefon,2.308989013,NA,dag_biomarker,Leopard frog,0.368922939
2.87E-07,soil,2.75098,triadimefon,8,0,TDN 10 1 Triadimefon,0.41596296,NA,dag_biomarker,Leopard frog,0.047052746
2.87E-07,soil,3.09899,triadimefon,8,0,TDN 10 2 Triadimefon,0.241381324,NA,dag_biomarker,Leopard frog,0.05024723
2.87E-07,soil,2.86645,triadimefon,8,0,TDN 10 3 Triadimefon,0.452890194,NA,dag_biomarker,Leopard frog,0.023072409
2.87E-07,soil,2.85984,triadimefon,8,0,TDN 10 4 Triadimefon,0.289275579,NA,dag_biomarker,Leopard frog,0.031934824
2.87E-07,soil,2.66383,triadimefon,8,0,TDN 10 5 Triadimefon,0.425225654,NA,dag_biomarker,Leopard frog,0.027603549
2.87E-07,soil,3.87295,triadimefon,8,0,TDN 10 6 Triadimefon,0.25905723,NA,dag_biomarker,Leopard frog,0.040578848
2.87E-07,soil,2.4581,triadimefon,8,0,TDN 10 7 Triadimefon,0.250626044,NA,dag_biomarker,Leopard frog,0.016853651
2.87E-07,soil,2.56272,triadimefon,8,0,TDN 10 8 Triadimefon,0.338061132,NA,dag_biomarker,Leopard frog,0.066918348
2.87E-06,soil,4.40605,triadimefon,8,0,TDN MAX 1 Triadimefon,2.362105741,NA,dag_biomarker,Leopard frog,0.453151778
2.87E-06,soil,2.64047,triadimefon,8,0,TDN MAX 2 Triadimefon,3.415463291,NA,dag_biomarker,Leopard frog,0.255930687
2.87E-06,soil,2.77718,triadimefon,8,0,TDN MAX 3 Triadimefon,1.949410995,NA,dag_biomarker,Leopard frog,0.255284255
2.87E-06,soil,3.25691,triadimefon,8,0,TDN MAX 4 Triadimefon,2.452764997,NA,dag_biomarker,Leopard frog,0.557583879
2.87E-06,soil,2.92225,triadimefon,8,0,TDN MAX 5 Triadimefon,2.97085706,NA,dag_biomarker,Leopard frog,0.244318558
2.87E-06,soil,3.75048,triadimefon,8,0,TDN MAX 6 Triadimefon,2.615866672,NA,dag_biomarker,Leopard frog,0.186175502
2.87E-06,soil,4.08803,triadimefon,8,0,TDN MAX 7 Triadimefon,2.348587371,NA,dag_biomarker,Leopard frog,0.18854089
2.87E-06,soil,4.6015,triadimefon,8,0,TDN MAX 8 Triadimefon,1.848091809,NA,dag_biomarker,Leopard frog,0.466138777
2.87E-07,soil,2.70438,triadimefon,8,0,TM 10 1 Triadimefon,0.377502949,NA,dag_biomarker,Leopard frog,0.014126725
2.87E-07,soil,3.44938,triadimefon,8,0,TM 10 2 Triadimefon,0.524758651,NA,dag_biomarker,Leopard frog,0.062733725
2.87E-07,soil,2.67273,triadimefon,8,0,TM 10 3 Triadimefon,0.572339614,NA,dag_biomarker,Leopard frog,0.052134025
2.87E-07,soil,3.11913,triadimefon,8,0,TM 10 4 Triadimefon,0.332434082,NA,dag_biomarker,Leopard frog,0.02959404
2.87E-07,soil,4.94575,triadimefon,8,0,TM 10 5*2 Triadimefon,0.415514351,NA,dag_biomarker,Leopard frog,0.034488858
2.87E-07,soil,4.07006,triadimefon,8,0,TM 10 6 Triadimefon,0.437847254,NA,dag_biomarker,Leopard frog,0.037147319
2.87E-07,soil,3.68221,triadimefon,8,0,TM 10 7 Triadimefon,0.55037013,NA,dag_biomarker,Leopard frog,0.039921602
2.87E-07,soil,2.81167,triadimefon,8,0,TM 10 8 Triadimefon,0.517464159,NA,dag_biomarker,Leopard frog,0.031432338
2.87E-06,soil,2.46222,triadimefon,8,0,TM MAX 1 Triadimefon,2.703026788,NA,dag_biomarker,Leopard frog,0.211215757
2.87E-06,soil,3.12813,triadimefon,8,0,TM MAX 2 Triadimefon,2.569206003,NA,dag_biomarker,Leopard frog,0.144613773
2.87E-06,soil,3.66098,triadimefon,8,0,TM MAX 3 Triadimefon,2.971117633,NA,dag_biomarker,Leopard frog,0.282356132
2.87E-06,soil,3.83407,triadimefon,8,0,TM MAX 4 Triadimefon,1.877005109,NA,dag_biomarker,Leopard frog,0.10542327
2.87E-06,soil,2.74486,triadimefon,8,0,TM MAX 5 Triadimefon,2.9479363,NA,dag_biomarker,Leopard frog,0.365446882
2.87E-06,soil,2.83645,triadimefon,8,0,TM MAX 6 Triadimefon,3.286341479,NA,dag_biomarker,Leopard frog,0.292241761
2.87E-06,soil,2.63713,triadimefon,8,0,TM MAX 7 Triadimefon,3.101576559,NA,dag_biomarker,Leopard frog,0.416861811
2.87E-06,soil,3.22387,triadimefon,8,0,TM MAX 8 Triadimefon,3.303556098,NA,dag_biomarker,Leopard frog,0.687355258
2.87E-07,soil,2.19297,triadimefon,8,0,TMB 10 1 Triadimefon,0.446978269,NA,dag_biomarker,Leopard frog,0.072947406
2.87E-07,soil,3.90043,triadimefon,8,0,TMB 10 2 Triadimefon,0.34390215,NA,dag_biomarker,Leopard frog,0.057089044
2.87E-07,soil,3.08223,triadimefon,8,0,TMB 10 3 Triadimefon,0.276459836,NA,dag_biomarker,Leopard frog,0.051659608
2.87E-07,soil,4.64218,triadimefon,8,0,TMB 10 4 Triadimefon,0.457850893,NA,dag_biomarker,Leopard frog,0.009321115
2.87E-07,soil,3.09445,triadimefon,8,0,TMB 10 5 Triadimefon,0.290186356,NA,dag_biomarker,Leopard frog,0.099790835
2.87E-07,soil,3.27729,triadimefon,8,0,TMB 10 6 Triadimefon,0.365030796,NA,dag_biomarker,Leopard frog,0.069818082
2.87E-07,soil,2.24268,triadimefon,8,0,TMB 10 7 Triadimefon,0.456822224,NA,dag_biomarker,Leopard frog,0.076882839
2.87E-07,soil,3.80045,triadimefon,8,0,TMB 10 8 Triadimefon,0.344443448,NA,dag_biomarker,Leopard frog,0.065196036
2.87E-06,soil,2.36009,triadimefon,8,0,TMB MAX 1 Triadimefon,2.592199783,NA,dag_biomarker,Leopard frog,0.140575907
2.87E-06,soil,3.92043,triadimefon,8,0,TMB MAX 2 Triadimefon,3.399114389,NA,dag_biomarker,Leopard frog,0.492042465
2.87E-06,soil,3.7417,triadimefon,8,0,TMB MAX 3 Triadimefon,3.336122436,NA,dag_biomarker,Leopard frog,0.108228486
2.87E-06,soil,3.07945,triadimefon,8,0,TMB MAX 4 Triadimefon,3.392374833,NA,dag_biomarker,Leopard frog,0.264401557
2.87E-06,soil,3.26942,triadimefon,8,0,TMB MAX 5 Triadimefon,2.136380929,NA,dag_biomarker,Leopard frog,0.120181868
2.87E-06,soil,2.90877,triadimefon,8,0,TMB MAX 6 Triadimefon,3.19186732,NA,dag_biomarker,Leopard frog,0.391647931
2.87E-06,soil,3.11787,triadimefon,8,0,TMB MAX 7 Triadimefon,2.489511931,NA,dag_biomarker,Leopard frog,0.740876519
2.87E-06,soil,4.01293,triadimefon,8,0,TMB MAX 8 Triadimefon,2.157179114,NA,dag_biomarker,Leopard frog,0.230570061
2.36E-05,soil,0.9971,atrazine,8,0,ATZMED_ATZT,NA,NA,rvm2017,Rana_clamitans,24.80672939
2.36E-05,soil,1.2746,atrazine,8,0,ATZMA_ATZT,NA,NA,rvm2017,Rana_clamitans,13.29249991
2.36E-05,soil,1.3043,atrazine,8,0,ATZMAPZ_ATZT,NA,NA,rvm2017,Rana_clamitans,3.846909215
2.36E-05,soil,1.4277,atrazine,8,0,ATZMAPZ_ATZT,NA,NA,rvm2017,Rana_clamitans,21.59188167
2.36E-05,soil,1.6348,atrazine,8,0,ATZD_ATZT,NA,NA,rvm2017,Rana_clamitans,4.398786764
2.36E-05,soil,1.6593,atrazine,8,0,ATZPZ_ATZT,NA,NA,rvm2017,Rana_clamitans,6.616713054
2.36E-05,soil,1.686,atrazine,8,0,ATZD_ATZT,NA,NA,rvm2017,Rana_clamitans,34.87420323
2.36E-05,soil,1.6929,atrazine,8,0,ATZMED_ATZT,NA,NA,rvm2017,Rana_clamitans,32.23101361
